numer_sta;date;pmer;tend;cod_tend;dd;ff;t;td;u;vv;ww;w1;w2;n;nbas;hbas;cl;cm;ch;pres;niv_bar;geop;tend24;tn12;tn24;tx12;tx24;tminsol;sw;tw;raf10;rafper;per;etat_sol;ht_neige;ssfrai;perssfrai;rr1;rr3;rr6;rr12;rr24;phenspe1;phenspe2;phenspe3;phenspe4;nnuage1;ctype1;hnuage1;nnuage2;ctype2;hnuage2;nnuage3;ctype3;hnuage3;nnuage4;ctype4;hnuage4;
81408;20240108030000;101290;40;8;0;0.000000;297.350000;296.450000;95;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101210;mq;mq;10;mq;295.650000;mq;303.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.400000;0.600000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20240108030000;101340;20;8;80;1.000000;297.150000;295.450000;90;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100120;mq;mq;0;mq;296.150000;mq;303.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20240108030000;98970;-10;7;160;3.600000;274.950000;260.350000;33;30000;2;1;1;40;0;8000;30;20;11;98440;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;3;0;8100;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20240108060000;102980;30;3;60;6.500000;271.250000;267.750000;77;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;102050;mq;mq;860;271.150000;mq;274.950000;mq;271.250000;mq;mq;10.600000;11.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20240108060000;103000;60;1;40;7.700000;271.150000;266.550000;71;27330;0;mq;mq;100;8;800;mq;mq;mq;102390;mq;mq;960;271.050000;mq;273.850000;mq;272.550000;mq;mq;12.400000;13.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;720;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20240108060000;102890;30;0;80;9.700000;278.550000;272.250000;64;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;102780;mq;mq;480;278.050000;mq;280.250000;mq;mq;mq;mq;15.500000;18.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07027;20240108060000;102940;80;1;70;3.300000;272.550000;267.950000;71;42210;0;mq;mq;mq;0;mq;mq;mq;mq;102080;mq;mq;630;272.250000;mq;279.250000;mq;276.550000;mq;mq;5.500000;7.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;2.600000;4.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20240108060000;102870;30;3;40;8.000000;270.650000;267.950000;82;26230;0;mq;mq;90;7;450;mq;mq;mq;100860;mq;mq;710;270.050000;mq;275.850000;mq;273.650000;mq;mq;12.100000;12.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;510;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20240108060000;102610;50;2;20;5.600000;272.150000;267.750000;72;20000;0;mq;mq;100;8;800;mq;mq;mq;101400;mq;mq;790;272.050000;mq;275.050000;mq;272.750000;mq;mq;10.300000;10.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;990;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07110;20240108060000;102760;-30;6;30;1.700000;276.250000;275.050000;92;26830;0;mq;mq;100;8;1250;mq;mq;mq;101530;mq;mq;230;275.350000;mq;277.950000;mq;273.450000;mq;mq;2.700000;4.600000;-10;2;0.000000;mq;mq;0.000000;-0.100000;0.200000;0.200000;0.400000;mq;mq;mq;mq;8;mq;1230;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07117;20240108060000;102770;60;3;70;9.700000;277.950000;273.550000;73;20000;2;2;mq;100;8;800;35;mq;mq;102040;mq;mq;310;277.650000;mq;280.150000;mq;mq;mq;mq;16.500000;18.400000;-10;mq;mq;mq;mq;0.000000;0.000000;3.200000;3.200000;3.200000;mq;mq;mq;mq;8;6;800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07130;20240108060000;102750;120;3;60;3.400000;273.450000;270.450000;80;11130;0;mq;mq;90;7;800;mq;mq;mq;102280;mq;mq;420;273.350000;mq;278.150000;mq;278.350000;mq;mq;5.800000;9.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;600;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07139;20240108060000;102750;70;1;30;5.900000;271.150000;268.150000;80;20000;0;mq;mq;mq;0;mq;mq;mq;mq;100900;mq;mq;520;271.150000;mq;277.750000;mq;278.050000;mq;mq;9.400000;9.600000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07149;20240108060000;102670;50;2;30;7.100000;272.150000;266.350000;65;20000;1;2;2;100;8;800;35;mq;mq;101520;mq;mq;680;272.150000;mq;275.750000;mq;mq;mq;mq;11.600000;12.400000;-10;0;0.000000;0.000000;-60;0.000000;0.000000;0.000000;0.400000;0.400000;mq;mq;mq;mq;7;6;830;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07168;20240108060000;102460;60;1;30;5.500000;273.150000;268.150000;69;20000;0;mq;mq;100;8;800;mq;mq;mq;100960;mq;mq;660;273.150000;mq;275.950000;mq;275.150000;mq;mq;9.600000;10.300000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;900;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07181;20240108060000;102400;50;3;40;7.200000;271.150000;266.250000;69;60000;0;mq;mq;100;8;800;mq;mq;mq;98010;mq;mq;730;271.150000;mq;275.350000;mq;270.750000;mq;mq;13.800000;13.800000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;-0.100000;mq;mq;mq;mq;8;mq;750;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07190;20240108060000;102360;50;3;30;4.800000;272.850000;268.250000;71;46940;0;mq;mq;100;8;800;mq;mq;mq;100450;mq;mq;880;272.250000;mq;274.850000;mq;272.250000;mq;mq;7.900000;9.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;8;mq;810;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07207;20240108060000;102570;-40;6;30;9.900000;276.450000;273.650000;82;20000;2;0;mq;25;2;800;38;20;10;102030;mq;mq;150;276.450000;mq;278.250000;mq;mq;mq;mq;14.100000;14.100000;-10;0;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;8;800;1;6;1200;mq;mq;mq;mq;mq;mq;
07222;20240108060000;102530;70;3;40;4.700000;276.950000;273.650000;79;12890;0;mq;mq;100;8;450;mq;mq;mq;102200;mq;mq;250;274.150000;mq;278.050000;mq;276.250000;mq;mq;8.500000;9.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;7;mq;510;8;mq;660;mq;mq;mq;mq;mq;mq;
07240;20240108060000;102560;100;1;30;4.500000;272.750000;268.350000;72;27310;0;mq;mq;100;8;800;mq;mq;mq;101140;mq;mq;440;272.750000;mq;277.850000;mq;274.950000;mq;mq;10.700000;10.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;780;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07255;20240108060000;102370;100;3;20;4.700000;273.150000;269.750000;78;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100280;mq;mq;440;273.150000;mq;275.950000;mq;274.450000;mq;mq;8.200000;9.300000;-10;mq;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07280;20240108060000;102140;90;3;20;7.100000;271.550000;268.850000;82;15610;0;mq;mq;100;8;450;mq;mq;mq;99370;mq;mq;580;271.550000;mq;277.050000;mq;274.250000;mq;mq;11.700000;13.000000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;570;8;mq;750;mq;mq;mq;mq;mq;mq;
07299;20240108060000;102140;90;2;360;6.400000;271.350000;269.350000;86;5570;71;mq;mq;100;8;450;mq;mq;mq;98710;mq;mq;740;271.150000;mq;274.950000;mq;275.050000;mq;mq;10.300000;10.700000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;0.200000;0.200000;mq;mq;mq;mq;1;mq;450;6;mq;810;7;mq;960;mq;mq;mq;
07314;20240108060000;102430;10;3;30;7.000000;278.550000;274.250000;74;mq;mq;2;mq;mq;mq;mq;mq;mq;mq;102140;mq;mq;200;278.450000;mq;280.250000;mq;mq;mq;mq;9.900000;10.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07335;20240108060000;102410;50;3;30;6.700000;274.650000;271.250000;78;24320;0;mq;mq;100;8;450;mq;mq;mq;100900;mq;mq;280;274.650000;mq;277.950000;mq;277.850000;mq;mq;11.200000;11.200000;-10;0;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;300;8;mq;600;mq;mq;mq;mq;mq;mq;
07434;20240108060000;102220;10;3;10;4.000000;273.350000;272.650000;95;3980;56;mq;mq;100;8;150;mq;mq;mq;97240;mq;mq;210;273.350000;mq;274.350000;mq;275.550000;mq;mq;6.700000;8.700000;-10;2;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;0.600000;mq;mq;mq;mq;7;mq;180;8;mq;360;mq;mq;mq;mq;mq;mq;
07460;20240108060000;102050;30;3;350;5.100000;273.550000;271.950000;89;5760;71;mq;mq;100;8;450;mq;mq;mq;97940;mq;mq;340;273.550000;mq;275.450000;mq;273.350000;mq;mq;10.200000;11.700000;-10;5;0.000000;mq;mq;-0.100000;0.200000;0.400000;1.200000;1.200000;mq;mq;mq;mq;2;mq;510;3;mq;720;6;mq;960;mq;mq;mq;
07471;20240108060000;mq;10;3;340;7.700000;272.850000;269.450000;78;20000;0;mq;mq;100;8;450;mq;mq;mq;91740;92500;767;330;271.850000;mq;272.850000;mq;272.650000;mq;mq;12.100000;12.100000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;570;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07481;20240108060000;101740;70;3;350;9.300000;273.750000;271.150000;83;22920;0;mq;mq;100;8;450;mq;mq;mq;98750;mq;mq;440;273.750000;mq;276.850000;mq;mq;mq;mq;13.700000;13.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;450;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07510;20240108060000;102350;10;3;310;3.000000;276.650000;274.850000;88;22580;0;mq;mq;100;8;800;mq;mq;mq;101750;mq;mq;170;276.650000;mq;278.350000;mq;273.650000;mq;mq;4.200000;5.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;990;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07535;20240108060000;102160;-10;5;300;2.300000;275.050000;274.350000;95;14280;0;mq;mq;mq;1;1250;mq;mq;mq;98920;mq;mq;250;275.050000;mq;276.650000;mq;276.450000;mq;mq;5.100000;5.900000;-10;0;0.000000;mq;mq;0.000000;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;1080;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07558;20240108060000;101700;30;3;320;7.500000;272.450000;269.450000;80;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;93090;mq;mq;340;272.250000;mq;273.050000;mq;271.150000;mq;mq;12.400000;15.800000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07577;20240108060000;101350;50;3;30;6.600000;276.850000;271.650000;69;20000;0;mq;mq;mq;mq;mq;mq;mq;mq;100430;mq;mq;560;276.850000;mq;279.750000;mq;276.250000;mq;mq;13.600000;17.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07591;20240108060000;mq;50;3;0;0.000000;272.850000;269.850000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;90650;92500;712;550;mq;272.450000;mq;279.350000;mq;mq;mq;mq;mq;mq;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07607;20240108060000;102340;-30;6;260;1.600000;275.550000;274.350000;92;50800;0;mq;mq;100;8;1250;mq;mq;mq;101600;mq;mq;130;273.850000;mq;278.550000;mq;276.650000;mq;mq;2.200000;2.900000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1380;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07621;20240108060000;102370;-10;5;240;2.300000;275.150000;272.550000;83;58020;0;mq;mq;100;8;1250;mq;mq;mq;97880;mq;mq;140;274.450000;mq;275.950000;mq;272.950000;mq;mq;3.300000;5.000000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;0.200000;mq;mq;mq;mq;5;mq;1260;8;mq;1470;mq;mq;mq;mq;mq;mq;
07627;20240108060000;102290;-20;5;300;2.500000;275.250000;269.550000;66;20000;0;mq;mq;100;8;1250;mq;mq;mq;97190;mq;mq;220;274.450000;mq;275.950000;mq;276.650000;mq;mq;4.400000;5.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.400000;1.000000;mq;mq;mq;mq;8;mq;1320;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07630;20240108060000;102200;-10;5;280;6.000000;276.550000;274.150000;84;32780;0;mq;mq;100;8;450;mq;mq;mq;100330;mq;mq;250;276.450000;mq;277.850000;mq;275.950000;mq;mq;8.600000;9.100000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;450;8;mq;1080;mq;mq;mq;mq;mq;mq;
07643;20240108060000;101330;70;3;290;6.100000;279.550000;269.050000;47;60000;0;mq;mq;100;8;1750;mq;mq;mq;101230;mq;mq;530;279.150000;mq;281.350000;mq;275.950000;mq;mq;8.700000;9.200000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1800;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07650;20240108060000;100980;140;3;320;8.700000;277.950000;272.750000;69;40990;0;mq;mq;mq;1;4440;mq;mq;mq;100580;mq;mq;660;277.750000;mq;279.550000;mq;276.050000;mq;mq;16.400000;16.600000;-10;1;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;4440;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07661;20240108060000;mq;mq;mq;280;5.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;8.300000;8.300000;-10;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07690;20240108060000;100600;100;3;330;3.800000;281.950000;277.950000;76;40000;3;2;2;100;7;2500;30;27;mq;100280;mq;mq;760;281.750000;mq;283.350000;mq;280.650000;mq;mq;4.700000;4.900000;-10;1;0.000000;mq;mq;0.000000;0.000000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;5;3;2500;7;3;3100;mq;mq;mq;mq;mq;mq;
07747;20240108060000;101730;110;2;290;9.600000;278.650000;271.050000;58;60000;0;mq;mq;100;8;1250;mq;mq;mq;101180;mq;mq;530;278.050000;mq;279.650000;mq;277.450000;mq;mq;19.800000;21.500000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;7;mq;1020;8;mq;1230;mq;mq;mq;mq;mq;mq;
07761;20240108060000;100400;70;3;20;1.300000;280.850000;279.750000;93;20000;0;mq;mq;100;8;2520;mq;mq;mq;100290;mq;mq;670;279.950000;mq;283.350000;mq;278.150000;mq;mq;1.700000;2.400000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;2520;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07790;20240108060000;100440;110;3;300;3.900000;282.950000;280.850000;87;16850;60;mq;mq;100;7;800;mq;mq;mq;100300;mq;mq;810;281.850000;mq;282.950000;mq;282.350000;mq;mq;6.100000;6.700000;-10;mq;0.000000;mq;mq;-0.100000;-0.100000;-0.100000;-0.100000;mq;mq;mq;mq;mq;5;mq;720;6;mq;900;7;mq;1080;mq;mq;mq;
61968;20240108060000;101220;50;1;200;1.000000;302.450000;297.950000;77;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101170;mq;mq;-50;mq;300.050000;mq;304.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61970;20240108060000;101280;120;1;60;2.400000;303.450000;299.650000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101170;mq;mq;100;mq;300.250000;mq;305.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61972;20240108060000;101290;120;1;280;2.600000;301.050000;297.250000;80;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101220;mq;mq;50;mq;296.550000;mq;304.450000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61976;20240108060000;101220;40;1;180;4.300000;304.250000;298.150000;70;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101130;mq;mq;-80;mq;301.150000;mq;306.750000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61980;20240108060000;101290;30;1;90;6.900000;302.650000;295.150000;64;44820;0;mq;mq;75;6;1250;mq;mq;mq;101140;mq;mq;-130;mq;mq;mq;mq;mq;mq;mq;9.100000;9.300000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;1;mq;1050;6;mq;1500;mq;mq;mq;mq;mq;mq;
61996;20240108060000;101960;20;0;110;8.900000;290.450000;289.450000;94;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101620;mq;mq;270;mq;289.350000;mq;291.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.600000;1.200000;8.400000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61997;20240108060000;101590;180;3;230;11.700000;282.050000;277.850000;75;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99820;mq;mq;-260;mq;280.250000;mq;288.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.400000;8.600000;10.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
61998;20240108060000;100990;-60;8;330;12.300000;289.150000;282.350000;64;40000;1;mq;mq;75;3;800;32;24;14;100630;mq;mq;mq;282.850000;mq;mq;mq;282.150000;mq;mq;mq;18.500000;-10;mq;mq;mq;mq;0.000000;mq;mq;mq;0.000000;mq;mq;mq;mq;2;8;780;3;3;3000;5;0;7500;mq;mq;mq;
67005;20240108060000;101300;30;3;150;4.300000;301.850000;298.850000;84;20000;0;mq;mq;mq;1;450;mq;mq;mq;101220;mq;mq;30;mq;mq;mq;mq;mq;mq;mq;5.800000;6.700000;-10;mq;mq;mq;mq;0.000000;0.600000;0.800000;0.800000;0.800000;mq;mq;mq;mq;1;mq;450;5;mq;4860;mq;8;mq;mq;mq;mq;
71805;20240108060000;99910;-360;8;40;10.000000;269.450000;264.350000;68;59940;0;mq;mq;mq;0;mq;mq;mq;mq;99820;mq;mq;-1320;268.250000;mq;270.450000;mq;272.750000;mq;mq;13.200000;13.200000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78894;20240108060000;101640;140;8;90;2.600000;298.950000;293.750000;73;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101120;mq;mq;0;mq;298.050000;mq;305.150000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.200000;0.200000;0.200000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78897;20240108060000;101560;-190;8;240;0.500000;296.150000;293.450000;85;18060;mq;mq;mq;mq;mq;mq;mq;mq;mq;101470;mq;mq;-20;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;2.800000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78922;20240108060000;101510;180;8;80;7.100000;299.750000;294.750000;74;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101060;mq;mq;-20;mq;299.150000;mq;301.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
78925;20240108060000;101470;-180;8;100;4.800000;298.950000;293.950000;74;50960;0;mq;mq;mq;3;800;mq;mq;mq;101380;mq;mq;-20;mq;303.750000;mq;303.750000;mq;mq;mq;6.900000;6.900000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;2.000000;2.600000;mq;mq;mq;mq;1;mq;870;3;mq;1110;mq;mq;mq;mq;mq;mq;
81401;20240108060000;101100;210;6;0;0.000000;297.050000;296.350000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;101040;mq;mq;-40;mq;294.750000;mq;305.850000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.200000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81405;20240108060000;101100;-210;7;240;0.500000;299.150000;296.650000;86;32160;0;mq;mq;100;7;800;mq;mq;mq;101010;mq;mq;-80;mq;mq;mq;mq;300.450000;mq;mq;0.900000;1.400000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;1;mq;780;7;mq;1470;7;mq;1680;mq;mq;mq;
81408;20240108060000;101050;240;7;340;0.500000;296.450000;295.750000;96;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;100970;mq;mq;-90;mq;295.650000;mq;303.250000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.400000;0.600000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
81415;20240108060000;101140;200;8;0;0.000000;296.850000;294.550000;87;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;99920;mq;mq;-70;mq;296.150000;mq;303.950000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
89642;20240108060000;98960;-10;5;200;2.100000;275.550000;260.450000;32;30000;2;1;1;10;0;8000;30;20;11;98430;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;1;0;8100;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07005;20240108090000;103040;60;3;50;7.000000;271.050000;266.650000;72;17280;0;mq;mq;mq;mq;mq;mq;mq;mq;102110;mq;mq;760;mq;mq;mq;mq;271.150000;mq;mq;11.700000;11.700000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07015;20240108090000;103050;50;3;20;6.500000;271.150000;267.350000;75;30350;0;mq;mq;100;8;1750;mq;mq;mq;102440;mq;mq;820;mq;mq;mq;mq;271.950000;mq;mq;9.200000;10.500000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1560;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07020;20240108090000;102870;-20;6;50;11.000000;279.450000;273.550000;66;15000;1;2;mq;100;8;1250;38;mq;mq;102760;mq;mq;310;mq;mq;mq;mq;mq;mq;mq;16.300000;16.500000;-10;mq;mq;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;4;8;1000;3;6;1200;mq;mq;mq;mq;mq;mq;
07027;20240108090000;102940;0;5;80;3.900000;273.150000;269.450000;76;17790;0;mq;mq;mq;1;800;mq;mq;mq;102080;mq;mq;490;mq;mq;mq;mq;276.150000;mq;mq;7.000000;7.000000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;4.400000;mq;mq;mq;mq;1;mq;660;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07037;20240108090000;102900;30;3;50;6.000000;270.650000;267.150000;77;21720;0;mq;mq;100;8;450;mq;mq;mq;100890;mq;mq;590;mq;mq;mq;mq;273.650000;mq;mq;8.900000;10.000000;-10;mq;0.000000;mq;mq;0.000000;0.000000;0.000000;-0.100000;-0.100000;mq;mq;mq;mq;8;mq;570;mq;mq;mq;mq;mq;mq;mq;mq;mq;
07072;20240108090000;102690;80;3;50;5.600000;272.450000;266.250000;63;20000;0;mq;mq;100;8;1250;mq;mq;mq;101480;mq;mq;720;mq;mq;mq;mq;272.150000;mq;mq;8.600000;10.200000;-10;0;0.000000;mq;mq;0.000000;0.000000;0.000000;0.000000;0.000000;mq;mq;mq;mq;8;mq;1110;mq;mq;mq;mq;mq;mq;mq;mq;mq;
